age_class,GESCHL,areaID,GEBSTAAT_OE,GEBSTAAT_EU,age,STAATB_OE,EDU_HAB_NAT,Beruf_cat1,Beruf_cat2,Beruf_cat3,Beruf_cat0,Nachtig_pEinw,Betriebe_pEinw,Betten_pEinw,einkommen,einkommen_q1_anteil,einkommen_q5_anteil,ASBESCH_pEinw1,ASBESCH_pEinw2,ASBESCH_pEinw3,ASUMS_pEinw1,ASUMS_pEinw2,ASUMS_pEinw3,Ankunft_pEinw_q1,Ankunft_pEinw_q2,Ankunft_pEinw_q3,Ankunft_pEinw_q4,G3_enc,weight,ID,strata
6,1,003,1,1,81,0,2,0,0,0,0,25,0.01,0.15,59736,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26504,61
6,1,003,1,0,83,1,2,0,0,0,0,25,0.01,0.15,40668,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26505,61
6,1,003,1,1,84,1,1,0,0,0,0,25,0.01,0.15,46909,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26506,61
6,1,003,1,1,76,1,3,0,0,0,0,25,0.01,0.15,62703,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26507,61
6,1,003,1,1,67,1,1,0,0,0,0,25,0.01,0.15,-13038,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26508,61
6,1,003,1,1,65,1,3,0,0,0,0,25,0.01,0.15,63677,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26509,61
6,1,003,1,1,73,1,3,0,0,0,0,25,0.01,0.15,-6349,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26510,61
6,1,003,1,1,66,1,3,0,0,0,0,25,0.01,0.15,25730,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26511,61
6,1,003,1,1,83,1,1,0,0,0,0,25,0.01,0.15,40497,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26512,61
6,1,003,1,1,65,1,2,0,0,0,0,25,0.01,0.15,8057,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26513,61
6,1,003,1,1,72,1,2,0,0,0,0,25,0.01,0.15,2674,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26514,61
6,1,003,1,1,79,1,3,0,0,0,0,25,0.01,0.15,52603,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26515,61
6,1,003,1,1,82,1,2,0,0,0,0,25,0.01,0.15,52953,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26516,61
6,1,003,0,1,79,1,1,0,0,0,0,25,0.01,0.15,41969,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26517,61
6,1,003,1,1,78,1,3,0,0,0,0,25,0.01,0.15,-19129,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26518,61
6,1,003,1,1,79,0,2,0,0,0,0,25,0.01,0.15,16921,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26519,61
6,1,003,1,1,67,1,1,0,0,0,0,25,0.01,0.15,16885,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26520,61
6,1,003,0,1,68,1,2,0,0,0,0,25,0.01,0.15,-4987,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26521,61
6,1,003,1,1,74,0,1,0,0,0,0,25,0.01,0.15,31289,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26522,61
6,1,003,1,1,81,1,3,0,0,0,0,25,0.01,0.15,22778,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26523,61
6,1,003,1,1,77,0,2,0,0,0,0,25,0.01,0.15,52108,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26524,61
6,1,003,1,1,83,1,2,0,0,0,0,25,0.01,0.15,43110,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26525,61
6,1,003,0,1,66,0,2,0,0,0,0,25,0.01,0.15,68585,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26526,61
6,1,003,1,1,78,0,1,0,0,0,0,25,0.01,0.15,3028,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26527,61
6,1,003,1,1,73,1,2,0,0,0,0,25,0.01,0.15,27152,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26528,61
6,1,003,1,1,81,1,2,0,0,0,0,25,0.01,0.15,-10789,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26529,61
6,1,003,1,0,69,1,2,0,0,0,0,25,0.01,0.15,69746,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26530,61
6,1,003,1,1,78,1,2,0,0,0,0,25,0.01,0.15,703,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26531,61
6,1,003,1,1,67,1,2,0,0,0,0,25,0.01,0.15,12240,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26532,61
6,1,003,1,1,74,0,0,0,0,0,0,25,0.01,0.15,-8425,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26533,61
6,1,003,1,1,76,1,1,0,0,0,0,25,0.01,0.15,26428,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26534,61
6,1,003,1,1,80,1,2,0,0,0,0,25,0.01,0.15,55876,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26535,61
6,1,003,1,1,77,1,1,0,0,0,0,25,0.01,0.15,22044,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26536,61
6,1,003,1,1,74,0,2,0,0,0,0,25,0.01,0.15,15330,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26537,61
6,1,003,0,1,65,0,3,0,0,0,0,25,0.01,0.15,53458,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26538,61
6,1,003,1,1,68,1,2,0,0,0,0,25,0.01,0.15,31009,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26539,61
6,1,003,1,1,72,1,2,0,0,0,1,25,0.01,0.15,41506,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26540,61
6,1,003,1,1,70,0,2,0,0,0,0,25,0.01,0.15,79770,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26541,61
6,1,003,1,1,72,1,3,0,0,0,0,25,0.01,0.15,70216,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26542,61
6,1,003,1,0,78,1,1,1,0,0,0,25,0.01,0.15,34543,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26543,61
6,1,003,1,1,81,1,1,0,0,0,0,25,0.01,0.15,38548,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26544,61
6,1,003,0,1,84,1,1,0,0,0,0,25,0.01,0.15,37273,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26545,61
6,1,003,1,1,76,1,2,0,0,0,0,25,0.01,0.15,-3678,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26546,61
6,1,003,1,1,66,1,3,0,0,0,0,25,0.01,0.15,49874,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26547,61
6,1,003,1,1,75,1,1,0,0,0,0,25,0.01,0.15,11404,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26548,61
6,1,003,1,1,65,1,3,0,0,0,0,25,0.01,0.15,20356,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26549,61
6,1,003,1,1,76,1,2,0,0,0,0,25,0.01,0.15,43705,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26550,61
6,1,003,0,1,69,1,2,0,0,0,0,25,0.01,0.15,44461,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26551,61
6,1,003,1,1,67,1,2,0,0,0,0,25,0.01,0.15,35001,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,0,358.384615384615,26552,61
6,1,003,0,1,72,1,1,0,0,0,0,25,0.01,0.15,10059,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26553,61
6,1,003,1,1,72,1,2,0,0,0,0,25,0.01,0.15,77801,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26554,61
6,1,003,1,1,80,1,0,0,0,0,0,25,0.01,0.15,46717,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26555,61
6,1,003,1,1,70,0,1,0,0,0,0,25,0.01,0.15,37839,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26556,61
6,1,003,1,1,74,1,3,0,0,0,0,25,0.01,0.15,49181,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26557,61
6,1,003,1,1,70,1,2,0,0,0,0,25,0.01,0.15,84029,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26558,61
6,1,003,1,1,74,1,3,0,0,0,0,25,0.01,0.15,-28264,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26559,61
6,1,003,1,1,82,1,2,0,0,0,0,25,0.01,0.15,37204,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26560,61
6,1,003,1,1,67,0,3,0,0,0,0,25,0.01,0.15,-7145,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26561,61
6,1,003,0,1,66,1,3,0,0,0,0,25,0.01,0.15,63201,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26562,61
6,1,003,0,1,65,0,2,0,0,0,0,25,0.01,0.15,81269,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26563,61
6,1,003,1,0,72,1,2,0,0,0,0,25,0.01,0.15,30116,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26564,61
6,1,003,1,1,68,1,0,0,0,0,0,25,0.01,0.15,65669,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26565,61
6,1,003,0,1,65,1,1,0,0,0,0,25,0.01,0.15,60773,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26566,61
6,1,003,1,1,72,1,3,0,0,0,0,25,0.01,0.15,-38204,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26567,61
6,1,003,1,1,73,1,3,0,0,0,0,25,0.01,0.15,47306,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26568,61
6,1,003,1,1,69,1,1,0,0,0,1,25,0.01,0.15,7883,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26569,61
6,1,003,0,1,67,1,2,0,0,0,0,25,0.01,0.15,-14854,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26570,61
6,1,003,1,1,73,1,3,0,0,0,0,25,0.01,0.15,-2146,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26571,61
6,1,003,1,1,67,1,2,0,0,0,0,25,0.01,0.15,25822,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26572,61
6,1,003,1,1,69,0,2,0,0,0,0,25,0.01,0.15,3794,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26573,61
6,1,003,1,1,81,0,2,0,0,0,0,25,0.01,0.15,25766,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26574,61
6,1,003,1,1,73,1,3,0,0,0,0,25,0.01,0.15,58456,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26575,61
6,1,003,1,1,82,0,1,0,0,0,0,25,0.01,0.15,6263,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26576,61
6,1,003,1,1,79,1,3,0,0,0,0,25,0.01,0.15,2478,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26577,61
6,1,003,0,1,70,1,3,0,0,0,0,25,0.01,0.15,3443,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26578,61
6,1,003,1,1,77,1,2,0,0,0,0,25,0.01,0.15,26381,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26579,61
6,1,003,1,1,78,1,2,0,0,0,0,25,0.01,0.15,82713,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26580,61
6,1,003,1,1,84,1,3,0,0,0,0,25,0.01,0.15,-7568,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26581,61
6,1,003,1,1,71,1,2,0,0,0,0,25,0.01,0.15,56418,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26582,61
6,1,003,0,0,68,0,2,0,0,0,1,25,0.01,0.15,47530,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26583,61
6,1,003,1,1,77,1,3,0,0,0,1,25,0.01,0.15,78459,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26584,61
6,1,003,1,1,74,1,0,0,0,0,0,25,0.01,0.15,37568,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26585,61
6,1,003,1,0,69,0,2,0,0,0,0,25,0.01,0.15,-20159,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26586,61
6,1,003,1,1,72,1,2,0,0,0,0,25,0.01,0.15,27391,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26587,61
6,1,003,1,1,81,1,3,0,0,0,0,25,0.01,0.15,56819,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26588,61
6,1,003,0,0,77,1,2,0,0,0,0,25,0.01,0.15,89712,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26589,61
6,1,003,0,1,74,1,1,0,0,0,0,25,0.01,0.15,55894,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26590,61
6,1,003,1,1,66,1,1,0,0,0,0,25,0.01,0.15,54550,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26591,61
6,1,003,1,0,74,1,1,0,0,0,0,25,0.01,0.15,35258,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26592,61
6,1,003,1,1,69,1,1,0,0,0,0,25,0.01,0.15,41778,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26593,61
6,1,003,1,1,65,1,2,0,0,0,0,25,0.01,0.15,40119,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26594,61
6,1,003,0,1,79,1,3,0,0,0,0,25,0.01,0.15,60546,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26595,61
6,1,003,1,1,76,1,2,0,0,0,0,25,0.01,0.15,59162,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26596,61
6,1,003,0,0,70,1,2,0,0,0,0,25,0.01,0.15,88838,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26597,61
6,1,003,1,1,72,1,2,0,0,0,1,25,0.01,0.15,6462,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26598,61
6,1,003,0,1,79,0,3,0,0,0,0,25,0.01,0.15,93041,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26599,61
6,1,003,1,1,74,1,3,0,0,0,0,25,0.01,0.15,26488,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26600,61
6,1,003,0,1,76,0,0,0,0,0,1,25,0.01,0.15,15393,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26601,61
6,1,003,1,1,80,0,2,0,0,0,0,25,0.01,0.15,22627,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26602,61
6,1,003,1,1,77,1,1,0,0,0,0,25,0.01,0.15,69450,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26603,61
6,1,003,0,1,73,1,3,0,0,0,0,25,0.01,0.15,-2166,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26604,61
6,1,003,1,1,69,1,1,0,0,0,0,25,0.01,0.15,35719,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26605,61
6,1,003,0,1,77,1,2,0,0,0,0,25,0.01,0.15,20227,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26606,61
6,1,003,1,1,82,1,2,0,0,0,0,25,0.01,0.15,-5136,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26607,61
6,1,003,0,1,77,1,1,0,0,0,0,25,0.01,0.15,33071,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26608,61
6,1,003,0,1,75,1,3,0,0,0,0,25,0.01,0.15,38431,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26609,61
6,1,003,1,1,70,1,3,0,0,0,0,25,0.01,0.15,38190,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26610,61
6,1,003,1,1,72,1,2,0,0,0,0,25,0.01,0.15,80589,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26611,61
6,1,003,1,1,80,1,2,0,0,0,0,25,0.01,0.15,24867,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26612,61
6,1,003,1,1,74,1,1,0,0,0,0,25,0.01,0.15,82071,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26613,61
6,1,003,1,1,66,1,3,0,0,0,0,25,0.01,0.15,64942,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26614,61
6,1,003,1,1,81,1,1,0,0,0,0,25,0.01,0.15,27301,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26615,61
6,1,003,0,1,74,1,3,0,0,0,0,25,0.01,0.15,6545,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26616,61
6,1,003,1,0,73,1,1,0,0,0,0,25,0.01,0.15,58584,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26617,61
6,1,003,1,1,72,1,2,0,0,0,0,25,0.01,0.15,82134,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26618,61
6,1,003,0,1,65,1,2,0,0,0,0,25,0.01,0.15,9275,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26619,61
6,1,003,1,1,70,1,3,0,0,0,0,25,0.01,0.15,9703,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26620,61
6,1,003,1,1,80,0,1,0,0,0,0,25,0.01,0.15,32579,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26621,61
6,1,003,1,1,75,1,2,0,0,0,0,25,0.01,0.15,25492,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26622,61
6,1,003,0,1,82,1,3,0,0,0,0,25,0.01,0.15,88987,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26623,61
6,1,003,1,1,78,1,1,0,0,0,0,25,0.01,0.15,55032,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26624,61
6,1,003,1,1,71,1,2,0,0,0,0,25,0.01,0.15,108484,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26625,61
6,1,003,1,0,76,1,1,0,0,0,0,25,0.01,0.15,9891,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26626,61
6,1,003,1,1,69,0,1,0,0,0,0,25,0.01,0.15,73220,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26627,61
6,1,003,1,1,71,1,2,0,0,0,0,25,0.01,0.15,34175,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26628,61
6,1,003,0,1,73,1,2,0,0,0,0,25,0.01,0.15,76904,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26629,61
6,1,003,1,1,74,1,2,0,0,0,0,25,0.01,0.15,-9090,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26630,61
6,1,003,1,1,82,1,1,0,0,0,0,25,0.01,0.15,22358,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26631,61
6,1,003,1,0,75,1,2,0,0,0,0,25,0.01,0.15,45390,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26632,61
6,1,003,1,1,82,1,1,0,0,0,0,25,0.01,0.15,31300,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26633,61
6,1,003,0,1,79,1,2,0,0,1,0,25,0.01,0.15,92085,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26634,61
6,1,003,1,1,65,1,2,0,0,0,0,25,0.01,0.15,36543,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26635,61
6,1,003,0,0,73,1,1,0,0,0,0,25,0.01,0.15,37553,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26636,61
6,1,003,1,1,69,1,2,0,0,0,0,25,0.01,0.15,54429,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26637,61
6,1,003,1,1,80,1,1,0,0,0,0,25,0.01,0.15,9309,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26638,61
6,1,003,0,1,83,1,2,0,0,0,0,25,0.01,0.15,27582,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26639,61
6,1,003,1,1,72,1,1,0,0,0,0,25,0.01,0.15,48361,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26640,61
6,1,003,1,1,79,1,1,0,0,0,0,25,0.01,0.15,62062,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26641,61
6,1,003,0,1,82,1,1,0,0,0,0,25,0.01,0.15,-1338,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26642,61
6,1,003,1,1,76,1,2,0,0,0,0,25,0.01,0.15,12324,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26643,61
6,1,003,0,1,78,1,2,0,0,0,0,25,0.01,0.15,41402,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26644,61
6,1,003,0,1,78,1,2,0,0,0,0,25,0.01,0.15,67296,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26645,61
6,1,003,1,1,68,1,3,0,0,0,0,25,0.01,0.15,62181,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26646,61
6,1,003,0,1,69,1,1,0,0,0,0,25,0.01,0.15,28138,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26647,61
6,1,003,1,1,72,1,3,0,0,0,0,25,0.01,0.15,45657,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26648,61
6,1,003,1,1,76,1,3,0,0,0,0,25,0.01,0.15,58540,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26649,61
6,1,003,1,1,73,1,3,0,0,0,0,25,0.01,0.15,-2858,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26650,61
6,1,003,1,1,73,1,1,0,0,0,0,25,0.01,0.15,49406,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26651,61
6,1,003,1,1,72,1,3,0,0,0,0,25,0.01,0.15,2241,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26652,61
6,1,003,0,0,78,1,3,0,0,0,0,25,0.01,0.15,57992,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26653,61
6,1,003,0,1,70,1,3,0,0,0,0,25,0.01,0.15,24996,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26654,61
6,1,003,1,1,69,0,2,0,0,0,0,25,0.01,0.15,26704,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26655,61
6,1,003,1,1,73,0,1,0,0,0,0,25,0.01,0.15,109216,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26656,61
6,1,003,1,1,81,1,3,0,0,0,0,25,0.01,0.15,36058,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26657,61
6,1,003,1,1,78,1,2,0,0,0,0,25,0.01,0.15,58454,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26658,61
6,1,003,1,1,80,1,3,0,0,0,0,25,0.01,0.15,27287,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26659,61
6,1,003,1,1,83,1,2,0,0,0,0,25,0.01,0.15,1664,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26660,61
6,1,003,1,0,76,1,1,0,0,0,0,25,0.01,0.15,71972,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26661,61
6,1,003,0,1,80,1,1,0,0,0,0,25,0.01,0.15,9085,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26662,61
6,1,003,1,1,77,1,3,0,0,0,0,25,0.01,0.15,52333,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26663,61
6,1,003,0,0,66,1,3,0,0,0,0,25,0.01,0.15,8264,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26664,61
6,1,003,0,1,76,1,3,0,0,0,0,25,0.01,0.15,12824,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26665,61
6,1,003,1,1,77,1,2,0,0,0,0,25,0.01,0.15,48007,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26666,61
6,1,003,1,1,79,1,3,0,0,0,0,25,0.01,0.15,30111,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26667,61
6,1,003,1,1,76,0,2,0,0,0,1,25,0.01,0.15,42444,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26668,61
6,1,003,1,1,72,1,3,0,0,0,0,25,0.01,0.15,15892,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,26669,61
